Date,Open,High,Low,Close,Adj Close,Volume
11-10-2001,13.375815,13.797403,13.337489,13.414141,10.832626,2851099
12-10-2001,13.701587,13.96987,13.548283,13.634517,11.010592,2448606
15-10-2001,13.701587,14.21899,13.509957,14.123175,11.40521,2435988
16-10-2001,14.228572,14.803463,14.09443,14.650159,11.830776,2193177
17-10-2001,14.736393,15.234632,14.487273,14.59267,11.784351,2077747
18-10-2001,14.544762,14.793882,14.372294,14.506436,11.714712,966547
19-10-2001,14.563925,15.043002,14.458528,14.707648,11.877204,2542673
22-10-2001,14.995094,16.183205,14.995094,16.183205,13.068792,5402576
23-10-2001,16.652699,16.863491,16.307764,16.614372,13.416982,3256572
24-10-2001,16.748514,16.777258,15.330447,15.435844,12.465261,2365227
25-10-2001,15.704127,15.943665,15.292121,15.742453,12.71286,2356659
26-10-2001,15.742453,15.742453,15.742453,15.742453,12.71286,0
29-10-2001,16.09697,16.595209,15.617893,15.84785,12.797975,1813076
30-10-2001,15.656219,15.713709,15.071746,15.330447,12.380144,1544048
31-10-2001,15.330447,16.48023,15.311284,16.250275,13.122955,4986395
01-11-2001,16.365253,16.940144,15.905339,16.03948,12.952726,4917033
02-11-2001,16.432323,16.441904,15.819105,15.934084,12.867614,4877848
05-11-2001,16.077806,16.173622,15.292121,15.483752,12.503948,5715480
06-11-2001,15.713709,16.422743,15.340029,15.934084,12.867614,10788694
07-11-2001,16.001156,16.623955,15.876595,15.953247,12.883088,11336915
08-11-2001,16.09697,16.825167,15.828687,16.652699,13.447932,11913285
09-11-2001,16.767677,17.677921,16.307764,17.505455,14.13658,12627471
12-11-2001,17.524618,17.572525,16.9114,17.093449,13.803863,6290362
13-11-2001,17.131775,17.342569,16.34609,17.189264,13.881238,6704628
14-11-2001,17.72583,18.492352,17.476709,17.994114,14.531198,2810568
15-11-2001,17.927042,18.195326,17.630014,18.051601,14.577623,6951436
16-11-2001,18.051601,18.051601,18.051601,18.051601,14.577623,0
19-11-2001,18.204906,19.737951,18.109091,19.383434,15.653148,11419731
20-11-2001,19.642136,19.833767,18.329466,18.990591,15.335907,11628664
21-11-2001,18.789379,19.651716,18.396538,19.41218,15.676358,9805057
22-11-2001,19.536739,20.312843,19.450504,19.872093,16.047768,6858341
23-11-2001,19.948746,20.121212,19.575066,19.776278,15.970387,3043527
26-11-2001,19.757114,20.29368,19.268456,19.488831,15.738257,5473139
27-11-2001,19.546322,19.737951,18.97143,19.153479,15.467445,5719483
28-11-2001,19.000174,19.814604,18.904358,19.622972,15.846585,4695351
29-11-2001,19.98707,20.274517,19.584646,20.006233,16.156088,6067136
30-11-2001,20.006233,20.006233,20.006233,20.006233,16.156088,0
03-12-2001,20.015816,20.638615,19.766697,20.437403,16.504284,2892956
04-12-2001,20.504475,21.395555,20.504475,21.184761,17.107809,4533498
05-12-2001,21.912958,21.912958,20.42782,20.657778,16.682245,4241165
06-12-2001,21.079365,21.270996,20.332006,20.66736,16.689983,4188960
07-12-2001,20.600288,20.935642,19.41218,19.575066,15.807901,3428914
10-12-2001,19.354691,20.025396,19.354691,19.642136,15.862062,3112263
11-12-2001,19.85293,20.772757,19.594229,20.197865,16.310839,3649239
12-12-2001,20.303261,20.887735,20.140375,20.341587,16.426905,2578262
13-12-2001,20.676941,20.676941,18.396538,19.450504,15.707306,2709170
14-12-2001,18.894777,20.217028,18.779799,19.910419,16.078716,2973747
17-12-2001,19.910419,19.910419,19.910419,19.910419,16.078716,0
18-12-2001,20.169121,20.571545,19.373854,20.41824,16.488806,4025004
19-12-2001,20.696104,20.696104,19.354691,19.450504,15.707306,1569530
20-12-2001,19.450504,19.460087,18.703146,18.856449,15.227577,2942301
21-12-2001,18.415701,18.779799,18.415701,18.683983,15.088302,1081549
24-12-2001,18.473188,18.779799,18.013275,18.367792,14.832959,807271
25-12-2001,18.367792,18.367792,18.367792,18.367792,14.832959,0
26-12-2001,18.588167,19.057663,18.204906,18.473188,14.918075,1332829
27-12-2001,18.683983,18.683983,17.850389,18.118673,14.631786,1188202
28-12-2001,17.917461,18.60733,17.821646,18.492352,14.93355,1251271
31-12-2001,18.942684,19.230129,18.492352,19.134315,15.451967,1718509
01-01-2002,19.737951,19.737951,19.086407,19.306782,15.591244,1325320
02-01-2002,19.163059,19.239712,18.827705,19.009754,15.351382,1860851
03-01-2002,19.354691,19.603809,19.163059,19.268456,15.560294,2117219
04-01-2002,19.354691,19.776278,19.220549,19.402597,15.668621,1436018
07-01-2002,19.699625,20.025396,18.894777,19.095989,15.421018,3203094
08-01-2002,19.354691,19.354691,18.789379,19.076826,15.405542,2352437
09-01-2002,19.278038,19.737951,19.076826,19.450504,15.707306,2914513
10-01-2002,19.536739,20.66736,19.536739,20.437403,16.504284,5206177
11-01-2002,20.830246,21.884214,20.514055,21.366812,17.254829,12365133
14-01-2002,21.845888,22.746552,21.807562,22.468687,18.14465,8829273
15-01-2002,22.516596,22.660318,21.558441,22.219566,17.943474,7711633
16-01-2002,22.564503,24.442482,21.778816,23.838846,19.251122,15650125
17-01-2002,24.145454,25.803061,23.30228,25.04612,20.226067,21785790
18-01-2002,25.850967,25.850967,23.580145,24.375412,19.684435,8977595
21-01-2002,23.867592,24.011314,22.152496,22.344128,18.044062,10970153
22-01-2002,22.296221,23.80052,22.296221,23.129812,18.678541,12204637
23-01-2002,23.378933,24.270016,23.216047,23.781357,19.204702,13813962
24-01-2002,23.570562,23.762194,22.660318,23.263954,18.786873,8024381
25-01-2002,23.551399,23.551399,22.813622,23.321444,18.833294,3187418
28-01-2002,22.99567,22.99567,22.133333,22.392035,18.08275,4284033
29-01-2002,22.392035,22.99567,22.267475,22.86153,18.461891,4232111
30-01-2002,22.851948,23.522655,22.54534,23.091488,18.647596,8414752
31-01-2002,23.388514,24.087967,23.30228,23.963406,19.351715,8070162
01-02-2002,24.049641,24.816162,23.704704,24.222107,19.560633,8158467
04-02-2002,24.337086,24.892815,24.193363,24.432901,19.730856,5673718
05-02-2002,24.001732,24.337086,23.618471,23.810101,19.227915,2824475
06-02-2002,24.107128,26.195902,23.321444,25.889294,20.906971,20857112
07-02-2002,26.061762,27.441502,25.525194,26.655815,21.52598,19469390
08-02-2002,26.80912,26.924099,25.745571,25.908457,20.922449,7875595
11-02-2002,26.981588,28.457144,26.349207,28.140953,22.725302,16251136
12-02-2002,28.552959,29.415297,27.336103,27.815182,22.462227,30389035
13-02-2002,26.828283,27.863089,26.828283,27.000751,21.804533,9261600
14-02-2002,27.575644,28.073881,27.230707,27.336103,22.075346,10565817
15-02-2002,27.69062,27.767273,26.464186,26.636654,21.510504,12863952
18-02-2002,26.655815,27.192383,26.224648,26.454603,21.363487,3775858
19-02-2002,26.789957,27.278616,26.071342,26.205484,21.16231,8823074
20-02-2002,27.74811,27.74811,25.870131,26.262974,21.208738,4525430
21-02-2002,26.445023,27.201963,26.272554,26.397116,21.317064,8145896
22-02-2002,26.109669,26.80912,25.908457,26.234228,21.185524,3018119
25-02-2002,26.061762,27.69062,26.061762,27.067822,21.858694,10822243
26-02-2002,27.441502,28.332584,27.24029,28.140953,22.725302,13103079
27-02-2002,28.351748,28.524214,27.115728,27.489408,22.199154,8311324
28-02-2002,27.594807,27.958904,25.870131,27.096565,21.881912,13264082
01-03-2002,27.019915,27.757692,26.167158,27.537317,22.237835,6774747
04-03-2002,28.342165,28.342165,26.50251,26.646235,21.518242,3032057
05-03-2002,26.445023,27.671457,24.931141,25.170679,20.326651,9096470
06-03-2002,25.391054,25.735989,23.963406,24.183781,19.529682,15061253
07-03-2002,24.432901,25.18026,24.432901,24.806581,20.032623,9145554
08-03-2002,25.007793,25.831804,25.007793,25.573103,20.65163,7750693
11-03-2002,25.946783,26.349207,25.611429,25.831804,20.860546,6539122
12-03-2002,25.946783,25.975527,24.653276,24.864071,20.07905,3177128
13-03-2002,24.337086,25.314402,24.337086,24.979048,20.1719,2944487
14-03-2002,24.998211,25.381472,24.490391,24.67244,19.924297,1906616
15-03-2002,24.873652,25.295238,24.528715,24.921558,20.125475,4436384
18-03-2002,25.065283,27.403175,24.959885,26.138412,21.108147,6390931
19-03-2002,26.291718,26.445023,24.959885,25.132353,20.295702,2822524
20-03-2002,25.295238,25.295238,24.452065,24.67244,19.924297,2181342
21-03-2002,24.720346,24.911978,23.139395,23.388514,18.887463,6991315
22-03-2002,23.570562,23.896336,23.30228,23.628052,19.080896,4856395
25-03-2002,23.628052,23.628052,23.628052,23.628052,19.080896,0
26-03-2002,23.570562,23.743031,22.430361,22.507013,18.175602,4005508
27-03-2002,22.660318,23.838846,22.61241,23.628052,19.080896,8328727
28-03-2002,23.637634,24.30834,23.311863,24.145454,19.49873,5881800
29-03-2002,24.145454,24.145454,24.145454,24.145454,19.49873,0
01-04-2002,23.762194,24.710766,23.762194,24.126291,19.483255,4214645
02-04-2002,24.145454,24.24127,23.474749,23.647215,19.096373,6692485
03-04-2002,23.66638,24.212526,23.474749,23.963406,19.351715,3451823
04-04-2002,24.145454,24.298759,23.877172,23.972986,19.359453,1979767
05-04-2002,24.24127,24.816162,24.049641,24.538298,19.815971,7449754
08-04-2002,24.624533,24.959885,24.337086,24.452065,19.746334,4309567
09-04-2002,24.528715,25.199423,24.365829,24.883232,20.094524,8270928
10-04-2002,24.959885,25.573103,24.835325,25.438963,20.543304,9528180
11-04-2002,25.48687,25.735989,25.026957,25.381472,20.496878,3144257
12-04-2002,25.410217,26.253391,25.410217,26.080923,21.061722,12412594
15-04-2002,25.48687,26.234228,25.371891,25.697662,20.75222,5209778
16-04-2002,25.965946,26.061762,25.237749,25.352728,20.473665,2239830
17-04-2002,25.49645,25.841387,24.490391,24.576624,19.84692,4626447
18-04-2002,24.624533,24.911978,24.356249,24.643696,19.901085,5744453
19-04-2002,24.825745,25.04612,24.557461,24.768253,20.001675,2308321
22-04-2002,24.911978,24.911978,23.982569,24.145454,19.49873,4224283
23-04-2002,24.317923,25.0557,24.049641,24.710766,19.955248,8208861
24-04-2002,24.816162,25.074863,24.67244,24.816162,20.040359,4417269
25-04-2002,24.911978,25.295238,24.720346,25.199423,20.349861,6771256
26-04-2002,25.371891,25.621012,24.931141,25.017374,20.20285,2151566
29-04-2002,25.199423,25.199423,24.720346,24.835325,20.055836,1897927
30-04-2002,24.67244,25.103607,24.67244,24.73951,19.97846,1998506
01-05-2002,24.73951,24.73951,24.73951,24.73951,19.97846,0
02-05-2002,24.911978,25.18026,24.911978,25.017374,20.20285,1804085
03-05-2002,25.103607,25.295238,25.103607,25.170679,20.326651,1989045
06-05-2002,25.448544,25.918037,25.256912,25.745571,20.790911,4672119
07-05-2002,25.678499,26.895353,25.582685,26.80912,21.64978,11642832
08-05-2002,27.010332,27.269033,26.512093,26.674978,21.541452,6754338
09-05-2002,27.30736,27.30736,26.579165,26.74205,21.595619,3364556
10-05-2002,26.828283,27.479828,26.50251,26.847446,21.680731,6980461
13-05-2002,27.211546,27.61397,27.048658,27.345686,22.083086,5379610
14-05-2002,27.451082,28.313421,27.403175,28.131371,22.717566,11353186
15-05-2002,28.169699,28.303839,26.943262,27.067822,21.858694,5225892
16-05-2002,27.30736,27.403175,26.272554,26.521673,21.417648,4058224
17-05-2002,26.445023,26.732468,25.688082,26.013853,21.007561,4667020
20-05-2002,25.918037,26.013853,25.323982,25.400635,20.512354,2379228
21-05-2002,25.103607,25.247332,24.528715,24.892815,20.102262,5253258
22-05-2002,24.825745,24.892815,23.42684,23.685541,19.127325,10270332
23-05-2002,23.762194,23.905916,23.206465,23.781357,19.204702,5561851
24-05-2002,23.953823,24.595787,23.886753,24.317923,19.638004,6342410
27-05-2002,23.953823,24.528715,23.953823,24.145454,19.49873,2391789
28-05-2002,22.99567,23.858009,22.765715,22.890274,18.485106,6169364
29-05-2002,22.99567,23.934662,22.468687,23.73345,19.166014,10547016
30-05-2002,23.570562,24.049641,23.053162,23.129812,18.678541,6703016
31-05-2002,23.187302,23.378933,22.516596,23.206465,18.740444,6448098
03-06-2002,23.896336,24.279596,23.388514,23.992151,19.374929,6406878
04-06-2002,23.953823,24.413738,23.618471,24.040058,19.413616,6926785
05-06-2002,24.24127,26.330044,24.24127,25.831804,20.860546,29710907
06-06-2002,27.786436,27.978067,26.282137,27.010332,21.812267,28347612
07-06-2002,26.397116,27.173218,26.090506,26.253391,21.200996,10767580
10-06-2002,26.703724,27.374432,26.703724,26.962425,21.773581,14825523
11-06-2002,26.828283,30.066841,26.828283,29.836884,24.094858,55773347
12-06-2002,30.086004,30.258471,29.099106,29.424877,23.76214,26306607
13-06-2002,29.683578,30.565081,29.281155,30.105167,24.311514,26876323
14-06-2002,29.894373,29.894373,29.156595,29.482367,23.808567,18072802
17-06-2002,29.798557,29.894373,29.185341,29.271574,23.63834,9295665
18-06-2002,29.511112,29.827303,28.591286,29.012873,23.429424,15090163
19-06-2002,29.127851,29.127851,27.930159,28.217606,22.787205,10363553
20-06-2002,27.978067,28.93622,27.661877,28.792498,23.251461,10104784
21-06-2002,28.93622,29.118269,28.169699,28.667936,23.150871,6279545
24-06-2002,28.744589,28.744589,28.284676,28.437981,22.965172,5842689
25-06-2002,29.664415,29.664415,28.476307,28.754171,23.220512,14304886
26-06-2002,29.127851,29.127851,27.786436,27.949322,22.570551,7978005
27-06-2002,29.319481,29.319481,28.131371,28.773335,23.235989,12481884
28-06-2002,29.44404,30.038095,29.233248,29.779394,24.048433,16654412
01-07-2002,30.066841,30.31596,29.80814,30.133911,24.334723,11215881
02-07-2002,28.744589,31.13039,28.744589,30.392612,24.543636,26648411
03-07-2002,30.421356,30.660894,29.913536,30.498009,24.628754,10958500
04-07-2002,30.478846,31.379511,30.200981,31.015411,25.046581,20505535
05-07-2002,31.235786,31.408255,30.785456,31.053738,25.077532,9271572
08-07-2002,31.235786,31.657375,31.13039,31.523233,25.456675,12902871
09-07-2002,31.619047,31.619047,30.699223,30.775873,24.85314,10284218
10-07-2002,30.277634,30.852526,30.133911,30.354286,24.512688,8879093
11-07-2002,30.258471,30.795036,30.114748,30.24889,24.427576,8897242
12-07-2002,30.277634,30.670477,29.645252,29.827303,24.087122,9150986
15-07-2002,29.88479,29.88479,28.658356,28.859568,23.305624,9610250
16-07-2002,29.127851,29.415297,28.380491,28.955383,23.382998,10495771
17-07-2002,28.552959,29.271574,28.466724,28.830824,23.28241,6064365
18-07-2002,26.828283,29.36739,26.828283,29.175758,23.560966,5054834
19-07-2002,29.175758,29.511112,28.984129,29.242828,23.615131,4320719
22-07-2002,28.93622,29.032036,27.98765,28.131371,22.717566,6228180
23-07-2002,27.786436,28.457144,27.594807,28.236769,22.802681,8976155
24-07-2002,28.112207,28.313421,27.1828,27.297777,22.044395,6803292
25-07-2002,28.648773,28.648773,27.048658,27.269033,22.021185,19069360
26-07-2002,27.269033,27.269033,25.103607,25.448544,20.551041,16020098
29-07-2002,25.544357,25.544357,24.202944,24.806581,20.032623,9542635
30-07-2002,25.304819,25.438963,23.618471,23.915499,19.313028,10095297
31-07-2002,23.66638,24.567041,23.283117,24.356249,19.668955,11183673
01-08-2002,24.796999,25.065283,23.781357,23.992151,19.374929,10699799
02-08-2002,23.407677,23.905916,23.23521,23.704704,19.142801,6188583
05-08-2002,23.743031,25.467707,23.743031,25.314402,20.442717,15555339
06-08-2002,24.921558,25.831804,24.73951,25.56352,20.64389,15012346
07-08-2002,26.061762,26.157576,25.601849,25.755152,20.798645,9933977
08-08-2002,25.678499,25.774315,24.049641,24.279596,19.607058,11107145
09-08-2002,24.24127,24.768253,23.80052,24.298759,19.622528,17423099
12-08-2002,24.528715,25.266495,24.499971,25.026957,20.210587,11391881
13-08-2002,25.582685,25.707245,25.18026,25.506033,20.597467,12323407
14-08-2002,25.343145,25.582685,25.036537,25.276075,20.411762,7099252
15-08-2002,25.276075,25.276075,25.276075,25.276075,20.411762,0
16-08-2002,25.831804,25.831804,25.391054,25.515614,20.605204,5900315
19-08-2002,25.659336,25.668919,25.237749,25.343145,20.465927,6257424
20-08-2002,25.48687,25.870131,25.304819,25.822224,20.852808,8525820
21-08-2002,25.850967,26.138412,25.525194,25.755152,20.798645,9551940
22-08-2002,26.061762,26.061762,25.391054,25.467707,20.566519,5477220
23-08-2002,25.573103,25.678499,25.036537,25.56352,20.64389,7071104
26-08-2002,25.582685,26.473766,25.400635,26.147995,21.115885,16570923
27-08-2002,26.492929,26.636654,26.004272,26.080923,21.061722,11592569
28-08-2002,26.023436,26.023436,25.515614,25.803061,20.837337,6368179
29-08-2002,25.678499,26.205484,25.573103,25.99469,20.992085,4686845
30-08-2002,26.061762,27.000751,25.92762,26.732468,21.587879,5943721
02-09-2002,27.74811,27.74811,26.828283,26.904936,21.727156,8663605
03-09-2002,27.077402,27.077402,26.330044,26.761213,21.611094,3314105
04-09-2002,26.445023,27.000751,26.310881,26.837866,21.672989,5534862
05-09-2002,27.719366,27.719366,26.828283,27.326523,22.067608,12550662
06-09-2002,27.115728,27.201963,26.349207,26.50251,21.402178,5729523
09-09-2002,26.588745,26.761213,25.889294,26.377951,21.301584,6868141
10-09-2002,26.377951,26.377951,26.377951,26.377951,21.301584,0
11-09-2002,26.828283,26.904936,26.445023,26.837866,21.672989,3742319
12-09-2002,26.828283,27.000751,26.224648,26.301298,21.239687,5643352
13-09-2002,25.870131,26.770794,25.870131,26.397116,21.317064,5569752
16-09-2002,27.019915,28.907475,26.013853,26.128832,21.10041,4371165
17-09-2002,26.253391,26.397116,25.716825,26.138412,21.108147,6141931
18-09-2002,26.147995,26.147995,25.716825,25.870131,20.891497,3041069
19-09-2002,26.013853,26.013853,24.969467,25.266495,20.404028,7129565
20-09-2002,25.084446,25.56352,24.634113,25.371891,20.489141,3707852
23-09-2002,25.477287,25.477287,24.557461,24.605368,19.870131,5448247
24-09-2002,24.509554,24.883232,24.337086,24.662857,19.916561,4562997
25-09-2002,24.346666,24.902395,24.068804,24.806581,20.032623,7418888
26-09-2002,24.816162,25.04612,24.67244,24.911978,20.117739,2961306
27-09-2002,25.007793,25.870131,24.844908,25.745571,20.790911,19790769
30-09-2002,25.391054,25.630592,25.237749,25.371891,20.489141,7212204
01-10-2002,24.940722,25.237749,24.68202,24.777836,20.009409,6843792
02-10-2002,24.777836,24.777836,24.777836,24.777836,20.009409,0
03-10-2002,24.816162,25.04612,24.768253,24.950304,20.148687,2065922
04-10-2002,24.969467,25.42938,24.969467,25.247332,20.388554,4517133
07-10-2002,25.11319,25.621012,25.11319,25.55394,20.636152,3256567
08-10-2002,25.582685,25.630592,25.189842,25.391054,20.504616,5199456
09-10-2002,25.601849,25.946783,25.48687,25.764734,20.806381,6180406
10-10-2002,25.764734,26.531256,25.333565,26.215065,21.170048,6701382
11-10-2002,26.732468,26.952843,26.349207,26.751631,21.603357,11296176
14-10-2002,27.211546,27.498991,26.87619,27.24987,22.005711,8346939
15-10-2002,27.24987,27.24987,27.24987,27.24987,22.005711,0
16-10-2002,27.345686,27.546898,26.828283,26.952843,21.765844,6197131
17-10-2002,26.828283,27.297777,26.598328,27.154055,21.928331,3996840
18-10-2002,27.125311,27.403175,26.924099,27.058241,21.85096,3523883
21-10-2002,27.30736,27.30736,26.885773,26.962425,21.773581,1533038
22-10-2002,27.019915,27.1828,26.464186,26.579165,21.464081,2121968
23-10-2002,26.540838,26.703724,26.167158,26.215065,21.170048,3619573
24-10-2002,26.301298,26.301298,25.918037,25.99469,20.992085,3526618
25-10-2002,26.004272,26.004272,25.237749,25.323982,20.450451,5852536
28-10-2002,25.678499,25.774315,25.151516,25.448544,20.551041,5973377
29-10-2002,25.56352,26.109669,25.314402,25.99469,20.992085,4619919
30-10-2002,26.43544,26.492929,25.228168,25.898874,20.914711,17710083
31-10-2002,26.80912,27.939741,26.540838,27.738529,22.40033,24737875
01-11-2002,27.978067,28.687099,27.805599,28.102627,22.694353,17054979
04-11-2002,28.437981,28.533796,28.083464,28.409237,22.941961,2690499
05-11-2002,28.552959,28.696682,27.910995,28.025974,22.632448,4750363
06-11-2002,28.025974,28.025974,28.025974,28.025974,22.632448,0
07-11-2002,27.930159,28.313421,27.422338,27.776855,22.431276,9509733
08-11-2002,27.69062,27.882252,27.336103,27.585224,22.276527,4382932
11-11-2002,27.412758,27.633133,27.221127,27.460665,22.175938,3330579
12-11-2002,27.594807,28.12179,27.498991,27.997231,22.60924,5769527
13-11-2002,28.361328,28.361328,27.824762,27.910995,22.539604,5494769
14-11-2002,27.805599,28.217606,27.805599,28.112207,22.702093,4988477
15-11-2002,29.127851,30.833363,28.265512,30.133911,24.334723,21359469
18-11-2002,30.18182,31.580723,30.18182,30.392612,24.543636,27375497
19-11-2002,30.392612,30.392612,30.392612,30.392612,24.543636,0
20-11-2002,30.469265,30.919598,29.664415,29.913536,24.156759,13979907
21-11-2002,29.990189,30.814199,29.961445,30.545918,24.66744,12073489
22-11-2002,30.737549,31.983147,30.680058,31.082483,25.100748,18319605
25-11-2002,30.804619,31.379511,30.75671,30.957924,25.000156,7473759
26-11-2002,31.044157,32.251431,31.044157,32.01189,25.851292,19456720
27-11-2002,32.050217,32.328083,31.06332,31.264532,25.247761,12387938
28-11-2002,31.389091,32.692181,31.389091,32.519711,26.261381,22940365
29-11-2002,32.673016,32.673016,31.619047,32.423897,26.184008,11841396
02-12-2002,32.711342,33.037113,32.098125,32.280174,26.067945,9152160
03-12-2002,32.193939,32.538876,31.18788,31.312439,25.286446,13908018
04-12-2002,31.235786,31.599886,30.957924,31.360348,25.325138,10762409
05-12-2002,31.619047,32.040634,31.532816,31.619047,25.534052,8523054
06-12-2002,31.820261,32.538876,31.619047,32.318501,26.098898,10145984
09-12-2002,33.228745,33.228745,31.274113,31.475325,25.417984,10142247
10-12-2002,31.159136,31.235786,30.210564,30.852526,24.915043,20290480
11-12-2002,31.216623,31.417835,30.325542,30.795036,24.868618,13470708
12-12-2002,30.852526,30.852526,29.951862,30.200981,24.388889,8806876
13-12-2002,30.660894,31.57114,30.440519,31.427418,25.379297,15619974
16-12-2002,32.002312,32.193939,30.660894,30.862108,24.922781,13785522
17-12-2002,31.044157,31.12081,29.961445,30.229727,24.412096,14793456
18-12-2002,30.277634,30.900434,30.066841,30.31596,24.481737,11307661
19-12-2002,30.660894,30.660894,30.18182,30.421356,24.566853,7273603
20-12-2002,30.450102,30.833363,30.325542,30.574661,24.690653,7439667
23-12-2002,30.660894,30.814199,30.133911,30.325542,24.489475,7551408
24-12-2002,30.526754,30.814199,30.124331,30.727966,24.814455,11028129
25-12-2002,30.727966,30.727966,30.727966,30.727966,24.814455,0
26-12-2002,30.996248,31.312439,30.402193,30.545918,24.66744,17662314
27-12-2002,30.737549,31.398672,30.469265,31.207043,25.201334,17002608
30-12-2002,31.235786,31.274113,30.680058,30.919598,24.96921,7907468
31-12-2002,31.13039,31.216623,30.708803,30.929178,24.976944,6799357
01-01-2003,30.660894,31.264532,30.660894,31.149553,25.154909,4460733
02-01-2003,31.293276,31.408255,30.75671,30.842943,24.907305,4800428
03-01-2003,30.842943,31.216623,30.766293,30.881271,24.938255,3939402
06-01-2003,30.948341,31.005831,29.942282,30.143494,24.342461,7973888
07-01-2003,30.373449,30.373449,29.606928,29.88479,24.133547,11465006
08-01-2003,29.971025,30.708803,29.702742,30.469265,24.605539,13942882
09-01-2003,30.565081,31.408255,30.469265,31.312439,25.286446,18702848
10-01-2003,31.369928,31.772352,30.890852,31.456161,25.402512,13379940
13-01-2003,33.152092,33.152092,30.75671,30.871689,24.930521,8216589
14-01-2003,30.641731,31.25495,30.105167,31.053738,25.077532,16822099
15-01-2003,31.216623,31.235786,30.862108,30.977085,25.015633,5185596
16-01-2003,30.977085,31.322021,30.881271,30.967505,25.007896,7914038
17-01-2003,30.938761,31.963984,30.938761,31.87775,25.742966,18705076
20-01-2003,31.810678,32.098125,31.331602,31.389091,25.348343,9354445
21-01-2003,31.513653,32.241848,31.427418,32.040634,25.874504,12621543
22-01-2003,32.519711,32.519711,31.446581,31.62863,25.54179,9638700
23-01-2003,31.810678,32.059799,30.996248,31.350765,25.317396,13892134
24-01-2003,31.427418,31.427418,30.095585,30.402193,24.551374,8211512
27-01-2003,30.258471,30.258471,29.175758,29.530275,23.847256,7532727
28-01-2003,29.415297,29.932699,28.552959,29.252411,23.622868,16235016
29-01-2003,29.491949,29.645252,28.744589,29.214085,23.591915,5473619
30-01-2003,29.127851,29.491949,28.849985,28.93622,23.367523,8449464
31-01-2003,28.93622,29.645252,28.706263,29.43446,23.769882,5799204
03-02-2003,29.87521,30.220144,29.319481,30.057259,24.272827,6742545
04-02-2003,30.133911,30.82378,30.105167,30.699223,24.791241,9391678
05-02-2003,30.450102,30.660894,30.028515,30.344706,24.50495,8049492
06-02-2003,30.277634,31.417835,30.277634,31.226206,25.21681,9808365
07-02-2003,31.427418,31.695702,31.149553,31.427418,25.379297,10288289
10-02-2003,31.446581,31.475325,30.660894,30.862108,24.922781,4840844
11-02-2003,31.274113,31.312439,30.775873,30.919598,24.96921,3707826
12-02-2003,30.929178,31.005831,30.402193,30.641731,24.744814,4625294
13-02-2003,30.641731,30.641731,30.641731,30.641731,24.744814,0
14-02-2003,30.833363,30.833363,30.172237,30.383032,24.535902,3245410
17-02-2003,30.708803,31.274113,30.708803,31.034575,25.062059,4178899
18-02-2003,31.235786,31.398672,30.775873,30.881271,24.938255,6098070
19-02-2003,31.044157,31.350765,30.977085,31.06332,25.085272,6257669
20-02-2003,31.044157,31.19746,30.68964,30.910015,24.961472,4010069
21-02-2003,30.948341,31.024994,30.660894,30.871689,24.930521,3563794
24-02-2003,31.082483,31.57114,31.044157,31.226206,25.21681,6001859
25-02-2003,31.044157,31.312439,30.862108,30.948341,24.992418,4451888
26-02-2003,31.044157,31.19746,30.507591,30.670477,24.768028,8074811
27-02-2003,30.469265,31.513653,30.335123,31.274113,25.255497,7777312
28-02-2003,31.695702,32.07896,31.06332,31.264532,25.247761,15852828
03-03-2003,31.350765,31.887331,30.871689,31.072901,25.093006,5545158
04-03-2003,30.862108,31.034575,29.80814,29.932699,24.172235,10916894
05-03-2003,29.856047,29.932699,29.36739,29.856047,24.110332,7728045
06-03-2003,29.779394,29.87521,29.463203,29.645252,23.940105,8318285
07-03-2003,29.87521,29.932699,29.37697,29.626089,23.924631,13670087
10-03-2003,29.683578,30.133911,29.472786,29.693161,23.978794,7947639
11-03-2003,29.511112,29.87521,28.49547,29.37697,23.723454,13026760
12-03-2003,29.472786,29.472786,28.878731,28.974546,23.398474,4933590
13-03-2003,29.108688,29.108688,28.485888,28.849985,23.297886,6450833
14-03-2003,28.849985,28.849985,28.849985,28.849985,23.297886,0
17-03-2003,28.744589,28.984129,28.284676,28.773335,23.235989,6503742
18-03-2003,28.773335,28.773335,28.773335,28.773335,23.235989,0
19-03-2003,29.108688,29.578182,28.840405,29.329063,23.684767,8483791
20-03-2003,29.3099,30.641731,29.032036,30.488428,24.621017,7729965
21-03-2003,30.469265,31.044157,30.18182,30.842943,24.907305,5288429
24-03-2003,31.06332,31.159136,30.277634,30.383032,24.535902,5459138
25-03-2003,30.277634,30.411776,29.894373,30.296797,24.466263,4028474
26-03-2003,30.469265,30.622568,30.047676,30.124331,24.326986,5098966
27-03-2003,30.143494,30.680058,29.942282,30.478846,24.613283,8941489
28-03-2003,30.526754,30.526754,29.81772,30.105167,24.311514,4313262
31-03-2003,30.143494,30.277634,29.539856,29.827303,24.087122,3202844
01-04-2003,29.87521,30.708803,29.798557,30.478846,24.613283,4003828
02-04-2003,30.411776,30.890852,30.18182,30.727966,24.814455,5204962
03-04-2003,31.044157,31.542397,30.498009,31.235786,25.224546,8138726
04-04-2003,34.493507,34.493507,28.572123,31.762772,25.650114,6537494
07-04-2003,31.647793,32.385571,31.647793,32.050217,25.882242,6054367
08-04-2003,32.050217,32.050217,31.283695,31.398672,25.356085,6631420
